user_id,signup_date,campaign_source,device_type,country,ab_group
U08824,2025-06-23,Google Ads,mobile,Germany,A
U08825,2025-01-07,Organic,desktop,USA,B
U08826,2025-02-15,Referral,desktop,Germany,A
U08827,2025-04-08,Google Ads,tablet,Germany,A
U08828,2025-06-04,Meta,tablet,USA,B
U08829,2025-06-23,Organic,mobile,Germany,A
U08830,2025-03-25,Organic,desktop,Canada,A
U08831,2025-02-09,Google Ads,tablet,Canada,A
U08832,2025-03-19,Email,mobile,USA,A
U08833,2025-06-09,Organic,mobile,Canada,B
U08834,2025-06-09,Referral,desktop,UK,A
U08835,2025-01-25,Organic,desktop,Germany,A
U08836,2025-01-20,Meta,tablet,UK,A
U08837,2025-06-19,Organic,tablet,Canada,A
U08838,2025-05-14,Email,mobile,USA,B
U08839,2025-05-07,Organic,mobile,USA,B
U08840,2025-04-30,Google Ads,mobile,UK,A
U08841,2025-02-21,Organic,tablet,Canada,B
U08842,2025-03-17,Email,desktop,Germany,A
U08843,2025-06-19,Google Ads,tablet,Canada,B
U08844,2025-05-08,Referral,desktop,Canada,A
U08845,2025-05-06,Google Ads,tablet,USA,A
U08846,2025-05-10,Meta,tablet,India,B
U08847,2025-03-08,Google Ads,desktop,Germany,B
U08848,2025-05-19,Referral,tablet,Germany,B
U08849,2025-03-29,Organic,tablet,USA,B
U08850,2025-05-19,Google Ads,mobile,Canada,B
U08851,2025-05-20,Google Ads,desktop,USA,A
U08852,2025-01-05,Google Ads,desktop,Canada,A
U08853,2025-01-09,Google Ads,mobile,India,A
U08854,2025-04-21,Referral,desktop,India,A
U08855,2025-01-31,Email,mobile,UK,B
U08856,2025-04-09,Email,desktop,Canada,B
U08857,2025-04-26,Google Ads,desktop,USA,A
U08858,2025-03-22,Referral,desktop,USA,A
U08859,2025-04-07,Referral,desktop,USA,B
U08860,2025-04-24,Google Ads,mobile,UK,B
U08861,2025-04-28,Meta,mobile,Germany,B
U08862,2025-01-10,Google Ads,desktop,USA,B
U08863,2025-01-09,Meta,tablet,India,B
U08864,2025-02-15,Google Ads,mobile,USA,A
U08865,2025-05-23,Meta,desktop,USA,A
U08866,2025-06-18,Meta,mobile,USA,A
U08867,2025-03-19,Google Ads,tablet,Germany,A
U08868,2025-06-30,Meta,tablet,USA,B
U08869,2025-02-12,Organic,tablet,Germany,A
U08870,2025-05-06,Email,desktop,Germany,A
U08871,2025-04-21,Referral,desktop,UK,A
U08872,2025-02-04,Meta,tablet,India,A
U08873,2025-03-21,Meta,mobile,USA,A
U08874,2025-04-10,Referral,mobile,USA,B
U08875,2025-05-05,Meta,tablet,USA,A
U08876,2025-01-29,Referral,desktop,Germany,A
U08877,2025-05-26,Google Ads,mobile,Canada,B
U08878,2025-06-22,Organic,mobile,India,B
U08879,2025-05-06,Organic,mobile,USA,B
U08880,2025-06-18,Email,desktop,Canada,B
U08881,2025-05-22,Meta,tablet,Canada,A
U08882,2025-06-25,Email,desktop,Canada,B
U08883,2025-05-19,Google Ads,mobile,India,A
U08884,2025-05-27,Organic,tablet,Canada,B
U08885,2025-05-01,Google Ads,desktop,USA,A
U08886,2025-05-02,Google Ads,tablet,USA,B
U08887,2025-05-24,Meta,mobile,UK,B
U08888,2025-02-10,Google Ads,desktop,Germany,A
U08889,2025-05-10,Organic,tablet,Canada,A
U08890,2025-01-15,Email,desktop,Germany,B
U08891,2025-04-11,Organic,mobile,Germany,A
U08892,2025-03-09,Meta,tablet,Germany,A
U08893,2025-05-07,Organic,mobile,Germany,A
U08894,2025-06-01,Referral,tablet,Germany,A
U08895,2025-04-07,Email,mobile,USA,B
U08896,2025-06-07,Referral,mobile,India,A
U08897,2025-06-23,Referral,desktop,Canada,B
U08898,2025-04-01,Meta,mobile,Canada,A
U08899,2025-03-14,Google Ads,desktop,USA,B
U08900,2025-03-24,Referral,mobile,USA,B
U08901,2025-01-16,Organic,mobile,Germany,B
U08902,2025-01-08,Google Ads,mobile,India,B
U08903,2025-06-01,Organic,tablet,Canada,A
U08904,2025-01-12,Organic,desktop,UK,A
U08905,2025-02-02,Google Ads,tablet,USA,B
U08906,2025-04-04,Google Ads,desktop,UK,A
U08907,2025-03-31,Organic,mobile,Canada,A
U08908,2025-05-30,Meta,tablet,USA,B
U08909,2025-01-07,Email,desktop,Canada,A
U08910,2025-06-10,Email,mobile,USA,A
U08911,2025-03-29,Meta,desktop,Canada,A
U08912,2025-04-08,Google Ads,desktop,UK,A
U08913,2025-01-25,Organic,mobile,India,B
U08914,2025-04-20,Email,tablet,USA,B
U08915,2025-03-30,Organic,mobile,UK,A
U08916,2025-04-02,Meta,tablet,Canada,B
U08917,2025-04-16,Organic,desktop,UK,B
U08918,2025-03-31,Meta,desktop,USA,B
U08919,2025-01-15,Google Ads,desktop,UK,B
U08920,2025-06-19,Meta,tablet,Canada,A
U08921,2025-03-04,Meta,mobile,Germany,A
U08922,2025-03-05,Email,tablet,India,A
U08923,2025-03-02,Organic,desktop,India,B
U08924,2025-06-15,Email,desktop,Germany,A
U08925,2025-03-21,Referral,mobile,USA,A
U08926,2025-06-01,Meta,tablet,UK,A
U08927,2025-01-22,Referral,desktop,UK,B
U08928,2025-06-26,Email,tablet,Germany,A
U08929,2025-01-17,Organic,tablet,Germany,B
U08930,2025-03-20,Email,mobile,Canada,B
U08931,2025-01-30,Organic,mobile,Canada,B
U08932,2025-03-28,Organic,desktop,India,B
U08933,2025-02-13,Google Ads,mobile,USA,B
U08934,2025-01-06,Meta,tablet,USA,A
U08935,2025-05-18,Email,mobile,Germany,B
U08936,2025-03-25,Organic,tablet,India,B
U08937,2025-01-10,Email,desktop,India,B
U08938,2025-04-28,Email,tablet,Canada,A
U08939,2025-06-18,Organic,mobile,UK,A
U08940,2025-04-19,Referral,mobile,USA,A
U08941,2025-05-26,Meta,desktop,India,A
U08942,2025-05-12,Meta,mobile,Canada,B
U08943,2025-04-18,Google Ads,desktop,Canada,B
U08944,2025-03-10,Google Ads,desktop,Canada,A
U08945,2025-01-06,Google Ads,mobile,UK,B
U08946,2025-06-28,Meta,tablet,India,A
U08947,2025-05-01,Referral,desktop,Germany,A
U08948,2025-05-31,Meta,tablet,Germany,A
U08949,2025-01-06,Meta,mobile,Canada,B
U08950,2025-03-23,Meta,tablet,Canada,A
U08951,2025-04-07,Meta,tablet,UK,A
U08952,2025-05-27,Referral,tablet,Canada,B
U08953,2025-04-10,Google Ads,tablet,India,B
U08954,2025-03-24,Email,mobile,Canada,B
U08955,2025-05-27,Google Ads,mobile,Canada,B
U08956,2025-01-26,Google Ads,tablet,India,B
U08957,2025-05-06,Email,mobile,USA,B
U08958,2025-01-26,Meta,mobile,Germany,A
U08959,2025-06-26,Referral,desktop,Canada,B
U08960,2025-06-22,Referral,mobile,India,B
U08961,2025-02-22,Google Ads,tablet,Germany,B
U08962,2025-03-28,Email,mobile,UK,A
U08963,2025-05-08,Organic,mobile,USA,B
U08964,2025-05-09,Meta,mobile,Canada,A
U08965,2025-06-20,Google Ads,mobile,USA,A
U08966,2025-03-28,Referral,desktop,Canada,A
U08967,2025-02-12,Email,tablet,Canada,A
U08968,2025-06-07,Email,tablet,Canada,B
U08969,2025-03-18,Google Ads,mobile,USA,B
U08970,2025-04-04,Organic,mobile,UK,B
U08971,2025-04-22,Referral,desktop,India,B
U08972,2025-02-21,Google Ads,mobile,India,B
U08973,2025-05-08,Organic,desktop,UK,B
U08974,2025-06-12,Email,tablet,UK,A
U08975,2025-01-20,Meta,tablet,Canada,A
U08976,2025-05-18,Referral,desktop,Canada,B
U08977,2025-02-24,Referral,tablet,India,B
U08978,2025-03-15,Organic,mobile,Canada,B
U08979,2025-03-09,Google Ads,mobile,Canada,B
U08980,2025-01-13,Email,desktop,UK,B
U08981,2025-03-18,Organic,tablet,USA,B
U08982,2025-05-27,Meta,tablet,Germany,A
U08983,2025-04-13,Meta,desktop,Germany,A
U08984,2025-02-27,Meta,desktop,Canada,B
U08985,2025-06-09,Organic,tablet,Canada,B
U08986,2025-01-24,Email,desktop,Germany,B
U08987,2025-05-29,Referral,mobile,UK,A
U08988,2025-01-25,Google Ads,tablet,Germany,A
U08989,2025-06-01,Referral,desktop,Germany,A
U08990,2025-03-28,Email,desktop,Germany,A
U08991,2025-03-11,Referral,desktop,Canada,A
U08992,2025-01-18,Organic,tablet,Canada,B
U08993,2025-05-26,Meta,mobile,Germany,B
U08994,2025-05-16,Email,mobile,Canada,A
U08995,2025-05-02,Email,tablet,Germany,B
U08996,2025-04-20,Referral,desktop,UK,A
U08997,2025-02-23,Organic,tablet,Canada,A
U08998,2025-03-30,Referral,tablet,USA,A
U08999,2025-01-20,Referral,desktop,Canada,B
U09000,2025-06-16,Email,tablet,UK,B
U09001,2025-03-19,Referral,mobile,UK,B
U09002,2025-05-10,Meta,tablet,Canada,B
U09003,2025-03-18,Referral,desktop,India,B
U09004,2025-04-21,Meta,tablet,Germany,A
U09005,2025-06-19,Email,mobile,Germany,A
U09006,2025-05-19,Organic,tablet,UK,A
U09007,2025-03-22,Meta,tablet,Canada,B
U09008,2025-02-21,Organic,tablet,India,B
U09009,2025-04-17,Organic,tablet,USA,B
U09010,2025-04-13,Meta,desktop,Germany,A
U09011,2025-03-06,Email,mobile,India,A
U09012,2025-06-09,Google Ads,mobile,Germany,A
U09013,2025-05-12,Organic,mobile,Canada,B
U09014,2025-04-27,Organic,tablet,Germany,B
U09015,2025-06-21,Email,mobile,USA,A
U09016,2025-05-21,Email,desktop,Canada,A
U09017,2025-02-16,Referral,tablet,UK,A
U09018,2025-01-05,Email,tablet,India,A
U09019,2025-06-10,Organic,mobile,Germany,B
U09020,2025-06-30,Meta,tablet,Canada,A
U09021,2025-05-13,Google Ads,tablet,Canada,B
U09022,2025-02-17,Referral,mobile,Germany,B
U09023,2025-05-28,Meta,desktop,UK,B
U09024,2025-05-08,Google Ads,desktop,Germany,B
U09025,2025-02-24,Google Ads,mobile,UK,B
U09026,2025-06-19,Google Ads,desktop,Germany,A
U09027,2025-04-30,Meta,desktop,Canada,B
U09028,2025-03-10,Referral,desktop,USA,A
U09029,2025-06-13,Referral,tablet,USA,A
U09030,2025-05-17,Google Ads,tablet,Canada,B
U09031,2025-06-07,Meta,tablet,USA,A
U09032,2025-04-22,Google Ads,desktop,UK,A
U09033,2025-05-25,Email,tablet,Canada,A
U09034,2025-06-10,Referral,desktop,UK,A
U09035,2025-01-16,Organic,mobile,Canada,B
U09036,2025-05-14,Google Ads,desktop,UK,A
U09037,2025-02-21,Email,tablet,UK,A
U09038,2025-04-04,Referral,desktop,USA,B
U09039,2025-04-29,Meta,tablet,Canada,B
U09040,2025-02-07,Referral,tablet,Germany,B
U09041,2025-03-03,Meta,mobile,USA,B
U09042,2025-02-08,Meta,mobile,UK,B
U09043,2025-06-25,Google Ads,tablet,UK,A
U09044,2025-03-18,Google Ads,desktop,Germany,B
U09045,2025-04-22,Referral,mobile,Germany,A
U09046,2025-04-16,Email,mobile,UK,B
U09047,2025-03-23,Referral,tablet,Germany,A
U09048,2025-01-17,Organic,desktop,India,A
U09049,2025-06-12,Meta,mobile,USA,B
U09050,2025-02-22,Meta,mobile,Canada,A
U09051,2025-04-16,Google Ads,desktop,Germany,B
U09052,2025-03-10,Email,mobile,Germany,A
U09053,2025-03-15,Google Ads,desktop,India,B
U09054,2025-06-15,Organic,tablet,Canada,A
U09055,2025-02-11,Referral,mobile,India,A
U09056,2025-03-07,Referral,tablet,Canada,B
U09057,2025-06-25,Email,desktop,USA,B
U09058,2025-06-03,Google Ads,tablet,Germany,B
U09059,2025-03-02,Google Ads,tablet,USA,B
U09060,2025-04-14,Organic,tablet,Canada,B
U09061,2025-03-03,Referral,desktop,Germany,B
U09062,2025-01-30,Google Ads,desktop,India,B
U09063,2025-02-08,Email,desktop,UK,B
U09064,2025-02-19,Referral,desktop,India,B
U09065,2025-01-08,Organic,desktop,UK,B
U09066,2025-03-04,Email,mobile,India,A
U09067,2025-03-21,Meta,mobile,Canada,A
U09068,2025-04-29,Organic,mobile,USA,B
U09069,2025-05-05,Email,tablet,UK,B
U09070,2025-05-24,Google Ads,tablet,Canada,A
U09071,2025-04-22,Meta,desktop,USA,B
U09072,2025-04-19,Organic,desktop,USA,A
U09073,2025-06-15,Google Ads,mobile,Germany,A
U09074,2025-01-10,Meta,desktop,Germany,A
U09075,2025-02-21,Referral,tablet,Germany,A
U09076,2025-02-10,Google Ads,desktop,UK,A
U09077,2025-03-11,Email,mobile,UK,B
U09078,2025-02-04,Organic,desktop,USA,A
U09079,2025-01-08,Meta,tablet,UK,B
U09080,2025-03-08,Google Ads,mobile,USA,A
U09081,2025-03-13,Referral,desktop,Canada,A
U09082,2025-06-18,Organic,tablet,India,A
U09083,2025-05-21,Organic,mobile,USA,B
U09084,2025-02-15,Google Ads,mobile,USA,A
U09085,2025-06-14,Referral,tablet,Canada,A
U09086,2025-01-11,Meta,desktop,Germany,B
U09087,2025-05-05,Google Ads,desktop,Germany,B
U09088,2025-01-06,Meta,desktop,Germany,A
U09089,2025-01-15,Organic,mobile,USA,A
U09090,2025-01-22,Meta,mobile,USA,A
U09091,2025-03-22,Referral,desktop,UK,B
U09092,2025-06-04,Email,mobile,UK,A
U09093,2025-03-18,Referral,mobile,India,B
U09094,2025-01-17,Meta,tablet,India,A
U09095,2025-04-15,Google Ads,desktop,UK,B
U09096,2025-04-04,Organic,desktop,USA,B
U09097,2025-06-21,Email,desktop,Canada,A
U09098,2025-06-18,Google Ads,mobile,UK,A
U09099,2025-01-24,Google Ads,mobile,USA,B
U09100,2025-04-12,Referral,mobile,UK,A
U09101,2025-02-05,Meta,desktop,Germany,B
U09102,2025-03-02,Referral,mobile,UK,B
U09103,2025-01-29,Meta,desktop,Germany,A
U09104,2025-05-27,Referral,mobile,USA,B
U09105,2025-05-09,Google Ads,desktop,Germany,A
U09106,2025-01-31,Organic,tablet,UK,B
U09107,2025-05-14,Meta,mobile,Germany,A
U09108,2025-06-20,Email,desktop,Canada,A
U09109,2025-05-29,Email,tablet,Germany,A
U09110,2025-05-15,Google Ads,tablet,Germany,B
U09111,2025-03-06,Referral,mobile,India,A
U09112,2025-05-08,Referral,desktop,Canada,B
U09113,2025-01-24,Google Ads,mobile,USA,B
U09114,2025-03-02,Email,tablet,Germany,A
U09115,2025-06-03,Email,mobile,Canada,B
U09116,2025-02-01,Referral,desktop,USA,A
U09117,2025-03-22,Meta,tablet,Canada,B
U09118,2025-03-26,Organic,mobile,India,B
U09119,2025-05-30,Meta,mobile,USA,A
U09120,2025-04-10,Email,mobile,USA,A
U09121,2025-03-02,Meta,mobile,Germany,B
U09122,2025-04-19,Organic,mobile,UK,A
U09123,2025-02-25,Meta,tablet,USA,A
U09124,2025-02-06,Meta,tablet,USA,B
U09125,2025-01-28,Meta,desktop,India,A
U09126,2025-02-14,Meta,mobile,India,B
U09127,2025-02-24,Google Ads,desktop,India,A
U09128,2025-03-12,Email,tablet,Germany,A
U09129,2025-04-23,Organic,mobile,USA,B
U09130,2025-04-15,Email,desktop,India,B
U09131,2025-03-07,Google Ads,mobile,India,A
U09132,2025-05-31,Google Ads,mobile,Canada,A
U09133,2025-01-15,Google Ads,desktop,Canada,B
U09134,2025-05-06,Google Ads,tablet,India,A
U09135,2025-05-17,Meta,desktop,Germany,A
U09136,2025-04-06,Email,desktop,UK,A
U09137,2025-06-29,Referral,desktop,Canada,A
U09138,2025-01-29,Organic,mobile,Canada,B
U09139,2025-03-23,Google Ads,tablet,USA,A
U09140,2025-05-20,Email,tablet,USA,B
U09141,2025-04-19,Google Ads,mobile,India,B
U09142,2025-05-02,Google Ads,tablet,USA,A
U09143,2025-06-24,Google Ads,desktop,USA,B
U09144,2025-03-05,Google Ads,tablet,UK,A
U09145,2025-03-13,Google Ads,mobile,Germany,A
U09146,2025-02-07,Organic,tablet,India,B
U09147,2025-04-03,Email,mobile,UK,B
U09148,2025-05-02,Google Ads,desktop,India,B
U09149,2025-04-05,Google Ads,mobile,Germany,A
U09150,2025-03-20,Google Ads,tablet,India,A
U09151,2025-01-06,Google Ads,desktop,USA,A
U09152,2025-06-15,Meta,tablet,Germany,B
U09153,2025-06-05,Meta,mobile,UK,B
U09154,2025-01-09,Referral,desktop,UK,B
U09155,2025-06-19,Google Ads,mobile,Canada,B
U09156,2025-01-14,Referral,tablet,UK,B
U09157,2025-06-26,Organic,mobile,Canada,A
U09158,2025-06-21,Referral,tablet,USA,A
U09159,2025-03-03,Email,tablet,UK,B
U09160,2025-03-06,Meta,desktop,Germany,B
U09161,2025-05-22,Meta,desktop,Canada,B
U09162,2025-04-09,Google Ads,mobile,UK,B
U09163,2025-03-21,Google Ads,tablet,USA,A
U09164,2025-06-13,Organic,tablet,Germany,B
U09165,2025-06-29,Organic,desktop,Germany,B
U09166,2025-04-03,Email,desktop,USA,B
U09167,2025-06-25,Google Ads,desktop,UK,A
U09168,2025-02-01,Google Ads,desktop,India,A
U09169,2025-05-17,Organic,mobile,UK,B
U09170,2025-03-02,Organic,mobile,Canada,A
U09171,2025-04-24,Organic,mobile,Canada,B
U09172,2025-04-10,Meta,mobile,UK,B
U09173,2025-01-03,Referral,desktop,Canada,B
U09174,2025-04-11,Referral,mobile,India,A
U09175,2025-03-07,Google Ads,mobile,India,B
U09176,2025-03-19,Meta,mobile,Germany,B
U09177,2025-01-24,Organic,desktop,Canada,A
U09178,2025-03-02,Google Ads,tablet,UK,A
U09179,2025-03-18,Meta,desktop,Germany,B
U09180,2025-02-23,Email,tablet,India,B
U09181,2025-02-11,Meta,tablet,Germany,A
U09182,2025-04-23,Google Ads,mobile,USA,A
U09183,2025-06-11,Referral,mobile,Canada,A
U09184,2025-03-23,Organic,mobile,UK,B
U09185,2025-06-14,Email,desktop,India,B
U09186,2025-04-15,Meta,desktop,Germany,A
U09187,2025-01-09,Google Ads,mobile,UK,A
U09188,2025-03-12,Google Ads,desktop,Canada,B
U09189,2025-01-21,Organic,desktop,UK,A
U09190,2025-05-06,Google Ads,tablet,Canada,B
U09191,2025-05-01,Google Ads,desktop,Canada,B
U09192,2025-04-16,Organic,tablet,Canada,B
U09193,2025-03-27,Email,mobile,Germany,A
U09194,2025-04-19,Referral,desktop,Canada,B
U09195,2025-01-26,Referral,tablet,UK,A
U09196,2025-02-11,Meta,desktop,USA,A
U09197,2025-06-28,Email,tablet,UK,A
U09198,2025-03-08,Meta,tablet,Germany,A
U09199,2025-05-10,Referral,desktop,Canada,B
U09200,2025-01-17,Organic,mobile,USA,B
U09201,2025-04-01,Google Ads,tablet,Germany,B
U09202,2025-04-18,Referral,mobile,India,A
U09203,2025-06-04,Email,desktop,India,B
U09204,2025-05-21,Referral,desktop,India,B
U09205,2025-03-25,Email,mobile,USA,B
U09206,2025-04-27,Email,desktop,UK,B
U09207,2025-06-27,Email,tablet,USA,A
U09208,2025-01-08,Meta,mobile,USA,A
U09209,2025-01-14,Organic,desktop,USA,B
U09210,2025-06-14,Referral,desktop,India,A
U09211,2025-06-14,Organic,mobile,UK,A
U09212,2025-02-17,Google Ads,tablet,USA,A
U09213,2025-06-11,Referral,mobile,UK,B
U09214,2025-04-24,Organic,desktop,Canada,B
U09215,2025-06-14,Organic,desktop,USA,A
U09216,2025-02-04,Google Ads,mobile,USA,A
U09217,2025-01-01,Email,tablet,USA,A
U09218,2025-04-13,Referral,tablet,Canada,A
U09219,2025-02-21,Referral,tablet,Canada,B
U09220,2025-06-10,Google Ads,mobile,India,A
U09221,2025-03-20,Email,tablet,Germany,B
U09222,2025-03-22,Referral,tablet,UK,A
U09223,2025-05-28,Referral,tablet,Germany,B
U09224,2025-01-22,Referral,tablet,USA,A
U09225,2025-01-29,Email,desktop,USA,B
U09226,2025-02-10,Google Ads,mobile,India,B
U09227,2025-03-05,Referral,mobile,Germany,A
U09228,2025-05-13,Organic,tablet,USA,A
U09229,2025-06-16,Email,mobile,Germany,B
U09230,2025-02-03,Meta,mobile,India,B
U09231,2025-06-02,Google Ads,desktop,Germany,A
U09232,2025-06-25,Organic,mobile,UK,A
U09233,2025-04-16,Referral,desktop,India,A
U09234,2025-03-23,Meta,mobile,Germany,A
U09235,2025-04-26,Google Ads,desktop,USA,B
U09236,2025-05-03,Email,desktop,Canada,B
U09237,2025-02-04,Meta,mobile,Canada,B
U09238,2025-03-08,Meta,desktop,India,A
U09239,2025-02-14,Organic,desktop,Canada,A
U09240,2025-06-25,Google Ads,mobile,UK,A
U09241,2025-06-01,Organic,desktop,India,B
U09242,2025-03-25,Organic,desktop,USA,A
U09243,2025-03-14,Referral,desktop,USA,B
U09244,2025-02-20,Email,desktop,India,A
U09245,2025-01-22,Meta,desktop,Canada,B
U09246,2025-04-17,Google Ads,tablet,Canada,B
U09247,2025-04-05,Email,desktop,USA,B
U09248,2025-02-16,Email,desktop,UK,A
U09249,2025-04-11,Google Ads,desktop,Canada,A
U09250,2025-04-07,Email,desktop,UK,A
U09251,2025-05-27,Referral,mobile,Canada,A
U09252,2025-02-27,Email,tablet,India,B
U09253,2025-01-06,Referral,mobile,Germany,B
U09254,2025-01-06,Meta,tablet,USA,A
U09255,2025-05-23,Meta,desktop,India,A
U09256,2025-06-15,Organic,desktop,Canada,A
U09257,2025-06-06,Referral,tablet,USA,A
U09258,2025-06-10,Meta,tablet,Germany,B
U09259,2025-02-28,Email,mobile,Germany,A
U09260,2025-01-23,Google Ads,tablet,Canada,B
U09261,2025-04-29,Google Ads,desktop,USA,B
U09262,2025-02-20,Referral,mobile,Canada,B
U09263,2025-03-09,Organic,tablet,Germany,A
U09264,2025-06-29,Email,tablet,India,A
U09265,2025-02-13,Referral,mobile,India,A
U09266,2025-01-13,Google Ads,tablet,UK,A
U09267,2025-04-13,Referral,desktop,Germany,B
U09268,2025-06-08,Email,mobile,Germany,A
U09269,2025-04-20,Meta,tablet,Canada,B
U09270,2025-06-03,Email,desktop,UK,A
U09271,2025-03-08,Meta,tablet,UK,B
U09272,2025-02-08,Meta,mobile,USA,B
U09273,2025-01-23,Meta,tablet,Canada,B
U09274,2025-04-05,Referral,tablet,India,A
U09275,2025-02-13,Google Ads,tablet,USA,B
U09276,2025-05-26,Referral,desktop,UK,B
U09277,2025-01-31,Google Ads,desktop,India,A
U09278,2025-01-04,Email,tablet,Germany,B
U09279,2025-05-15,Organic,tablet,Canada,A
U09280,2025-04-22,Email,mobile,UK,A
U09281,2025-04-27,Referral,tablet,Germany,B
U09282,2025-06-22,Referral,mobile,UK,B
U09283,2025-05-07,Google Ads,desktop,India,A
U09284,2025-01-31,Referral,tablet,USA,B
U09285,2025-02-27,Meta,mobile,India,A
U09286,2025-02-22,Referral,desktop,Canada,A
U09287,2025-02-18,Google Ads,mobile,Canada,B
U09288,2025-03-10,Google Ads,desktop,UK,A
U09289,2025-03-15,Meta,tablet,India,B
U09290,2025-05-07,Google Ads,mobile,USA,B
U09291,2025-04-08,Organic,tablet,Canada,A
U09292,2025-02-03,Email,mobile,USA,B
U09293,2025-04-21,Referral,desktop,Germany,B
U09294,2025-02-22,Organic,mobile,UK,B
U09295,2025-06-03,Referral,mobile,USA,B
U09296,2025-02-25,Organic,tablet,UK,B
U09297,2025-03-14,Referral,tablet,Germany,B
U09298,2025-06-23,Meta,tablet,USA,A
U09299,2025-02-18,Google Ads,desktop,USA,B
U09300,2025-04-18,Google Ads,tablet,Germany,A
U09301,2025-02-16,Meta,mobile,India,A
U09302,2025-04-15,Organic,desktop,USA,B
U09303,2025-02-07,Email,tablet,USA,B
U09304,2025-01-08,Organic,mobile,Canada,A
U09305,2025-03-16,Google Ads,mobile,India,A
U09306,2025-03-09,Email,desktop,USA,B
U09307,2025-03-02,Referral,mobile,Germany,A
U09308,2025-06-08,Email,tablet,UK,A
U09309,2025-04-26,Organic,mobile,Germany,B
U09310,2025-03-05,Meta,tablet,India,A
U09311,2025-04-05,Referral,tablet,Canada,A
U09312,2025-05-30,Organic,desktop,Canada,B
U09313,2025-06-25,Referral,mobile,Canada,B
U09314,2025-06-15,Email,desktop,Germany,B
U09315,2025-04-28,Google Ads,desktop,UK,B
U09316,2025-01-22,Organic,desktop,UK,A
U09317,2025-01-03,Meta,tablet,USA,A
U09318,2025-05-01,Email,tablet,UK,A
U09319,2025-02-04,Organic,tablet,UK,A
U09320,2025-03-24,Meta,tablet,USA,A
U09321,2025-06-27,Organic,mobile,Germany,B
U09322,2025-04-12,Email,mobile,Germany,A
U09323,2025-06-25,Organic,tablet,India,A
U09324,2025-02-24,Referral,tablet,Germany,B
U09325,2025-04-09,Email,mobile,Canada,A
U09326,2025-04-19,Organic,desktop,Canada,A
U09327,2025-06-02,Google Ads,desktop,India,B
U09328,2025-03-07,Organic,tablet,UK,B
U09329,2025-01-19,Referral,desktop,India,A
U09330,2025-01-25,Meta,tablet,USA,B
U09331,2025-05-23,Meta,tablet,India,A
U09332,2025-01-16,Meta,tablet,India,A
U09333,2025-01-14,Google Ads,mobile,Canada,B
U09334,2025-03-27,Referral,desktop,USA,A
U09335,2025-03-02,Email,mobile,USA,B
U09336,2025-05-01,Meta,desktop,India,B
U09337,2025-04-01,Referral,mobile,USA,A
U09338,2025-06-05,Organic,mobile,USA,A
U09339,2025-06-21,Google Ads,tablet,Germany,B
U09340,2025-06-03,Referral,tablet,USA,B
U09341,2025-01-12,Referral,mobile,UK,B
U09342,2025-01-02,Email,desktop,USA,B
U09343,2025-03-06,Referral,desktop,Canada,A
U09344,2025-05-10,Email,tablet,Germany,B
U09345,2025-06-08,Google Ads,tablet,Canada,A
U09346,2025-04-08,Google Ads,desktop,Canada,B
U09347,2025-03-19,Organic,desktop,UK,B
U09348,2025-04-12,Email,desktop,Germany,A
U09349,2025-06-21,Email,tablet,India,A
U09350,2025-04-05,Meta,desktop,USA,B
U09351,2025-02-03,Meta,tablet,UK,A
U09352,2025-05-24,Organic,mobile,UK,A
U09353,2025-01-11,Google Ads,mobile,India,A
U09354,2025-05-29,Meta,mobile,UK,A
U09355,2025-02-15,Referral,desktop,India,B
U09356,2025-03-08,Google Ads,tablet,India,A
U09357,2025-02-13,Referral,desktop,India,B
U09358,2025-05-09,Email,tablet,UK,B
U09359,2025-05-07,Google Ads,desktop,India,B
U09360,2025-03-28,Organic,mobile,UK,B
U09361,2025-04-30,Email,tablet,Germany,A
U09362,2025-02-03,Email,desktop,India,B
U09363,2025-01-23,Referral,tablet,UK,B
U09364,2025-03-23,Email,tablet,UK,A
U09365,2025-05-16,Meta,desktop,UK,A
U09366,2025-04-21,Google Ads,desktop,USA,A
U09367,2025-02-06,Meta,tablet,USA,B
U09368,2025-03-08,Referral,tablet,India,A
U09369,2025-01-30,Referral,mobile,Germany,B
U09370,2025-03-22,Google Ads,tablet,India,B
U09371,2025-01-12,Email,mobile,Canada,B
U09372,2025-02-02,Organic,mobile,Canada,A
U09373,2025-05-08,Referral,mobile,Germany,B
U09374,2025-03-13,Google Ads,tablet,Germany,B
U09375,2025-04-03,Organic,mobile,Germany,A
U09376,2025-04-21,Email,tablet,USA,B
U09377,2025-03-14,Referral,tablet,USA,A
U09378,2025-03-09,Google Ads,desktop,Canada,A
U09379,2025-06-06,Google Ads,tablet,Germany,A
U09380,2025-03-09,Google Ads,tablet,UK,A
U09381,2025-05-13,Referral,mobile,Canada,A
U09382,2025-03-22,Organic,tablet,Germany,A
U09383,2025-04-22,Google Ads,tablet,UK,B
U09384,2025-02-12,Email,desktop,Germany,A
U09385,2025-03-22,Google Ads,desktop,India,B
U09386,2025-05-06,Organic,mobile,UK,B
U09387,2025-02-08,Referral,mobile,India,B
U09388,2025-05-23,Google Ads,desktop,USA,B
U09389,2025-06-18,Google Ads,desktop,Canada,A
U09390,2025-06-12,Email,tablet,Germany,B
U09391,2025-04-23,Email,mobile,Canada,A
